Support_ID;Stations_ANFR_Orange;Nb_stations_orange;Exploitant_Orange;Latitude;Longitude;Hauteur_m;Nature_support;Proprietaire;Adresse;Code_postal;Code_INSEE;Departement;Technologies_systemes
2229435;0010220133 | 0012290376;2;Orange | Orange service fixe;45.7963889;5.6719444;25.0;Pylône autostable;TDF;Mont Follieu;01300;01098;01;FH | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
615488;0012290262;1;Orange;45.8147222;5.6527778;36.0;Pylône autostable;TOTEM;Les Brosses - prés D32A;01510;01098;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
753435;0012290186;1;Orange;45.9111111;5.2433333;50.0;Pylône autostable;Sociétés d'Autoroutes;Aire de Repos des Brotteaux - a A42 sens Genève Lyon - Pylône SAPRR;01150;01099;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
1352222;0012290312;1;Orange;45.8213889;5.6119444;28.0;Pylône autostable;BOUYGUES;Les Langories;01510;01100;01;LTE 700 | LTE 800 | UMTS 900
2965014;0012290477;1;Orange;46.1166667;5.5816667;36.0;Pylône autostable;Itas Tim;Sous Chevanay - Chemin Communal la Haie du poirier;01430;01101;01;LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1625880;0012290397;1;Orange;46.3827778;4.9447222;30.0;Pylône autostable;ATC FRANCE;LA FOUGERE;01190;01102;01;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1127483;0012290307;1;Orange;46.2841667;6.0455556;20.0;Pylône tubulaire;TOTEM;Les Combes - parking du Cimetière communal - Chemin Des Bechettes;01170;01103;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
549348;0010220098;1;Orange service fixe;46.2797222;6.0366667;6.0;Bâtiment;ORANGE Services Fixes;Prost;01170;01103;01;FH ABI
2716502;0012290462;1;Orange;46.2322222;5.8941667;34.5;Pylône autostable;PHOENIX FRANCE INFRASTRUCTURES;LES GRANDS CHAMPS - CHEMIN FORESTIER - PROCHE ROUTE DE LELEX D991 - DEPARTEMENTALE 991;01410;01104;01;LTE 700 | LTE 800 | UMTS 900
753772;0012290230;1;Orange;46.1861111;5.8491667;48.0;Pylône autostable;Conseil Départemental;Le Crozat - Chez Bon Claude - Rte de Menthières;01410;01104;01;LTE 700 | LTE 800 | UMTS 900
560594;0012290166;1;Orange;45.9052778;4.8788889;31.0;Pylône autostable;TDF;Le Grand Buisson - D.16/D.66;01390;01105;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
575563;0012290255;1;Orange;45.9208333;4.8736111;16.3;Pylône autostable;TOTEM;La Gasse - D.66e;01390;01105;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
753794;0012290198;1;Orange;45.915;4.8933333;45.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Les bois des Pins;01390;01105;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2604009;0012290438;1;Orange;45.9194444;5.4336111;36.0;Pylône autostable;PHOENIX FRANCE INFRASTRUCTURES;LES ROCHES - CHEMIN D'EXPLOITATION;01230;01107;01;LTE 700 | LTE 800 | UMTS 900
1656540;0012290046;1;Orange;46.3791667;5.345;29.3;Pylône autostable;TOTEM;Rte de SALAVRE/CD52 - ctre de secours;01270;01108;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2291901;0012290403;1;Orange;45.7305556;5.625;42.6;Pylône autostable;Conseil Régional;ROUTE DU STADE;01300;01110;01;LTE 700 | LTE 800 | UMTS 900
561366;0010220088;1;Orange service fixe;45.8588889;5.4905556;31.0;Pylône autostable;Conseil Départemental;CALVAIRE DES PORTES - MONT FRIOLAND;01230;01111;01;FH
2879625;0012290475;1;Orange;46.1041667;5.5558333;44.8;Pylône autostable;Commune, communauté de commune;LA LECHERE - CHEMIN RURAL;01430;01112;01;LTE 700 | LTE 800 | UMTS 900
2865794;0010220177 | 0012290481;2;Orange | Orange service fixe;46.1552778;5.0877778;39.0;Pylône autostable;TOTEM;CHAMP COCHET - Route de servas - D64;01400;01113;01;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
2428154;0010220156 | 0012290418;2;Orange | Orange service fixe;46.1483333;5.8127778;38.0;Pylône autostable;TDF;LE PELANT - RUE DE CRETE;01200;01114;01;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
559574;0010220100;1;Orange service fixe;46.1480556;5.8225;8.0;Bâtiment;TOTEM;Usine Coutier - Voie du tram;01200;01114;01;FH
1656464;0012290157;1;Orange;46.2708333;5.045;33.0;Pylône autostable;TOTEM;Buchet - Chem communal  32;01310;01115;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
3202565;0012290501;1;Orange;45.725;5.6008333;30.0;Pylône autostable;HIVORY;LE RABLE - Chemin des Ecuriaz;01300;01117;01;LTE 700 | LTE 800 | UMTS 900
753441;0010220117 | 0012290298;2;Orange | Orange service fixe;46.2402778;4.8466667;41.0;Pylône autostable;TOTEM;Les Gonnets - Les Bys;01290;01123;01;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
321320;0012290293;1;Orange;46.2486111;5.4708333;30.4;Pylône autostable;HIVORY;SUR LES PLANS - RTE COMMUNALE 201 - À PROXIMITÉ DU TIR AUX PIGEONS;01250;01125;01;LTE 700 | LTE 800 | UMTS 900
2373947;0010220147 | 0012290366;2;Orange | Orange service fixe;46.3088889;5.1613889;30.0;Pylône autostable;ATC FRANCE;PETIT MONTATIN - chemin du Rez Mottier Station d'épuration - Station d'épuration;01340;01130;01;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1689589;0012290327;1;Orange;46.2775;6.0119444;16.0;Bâtiment;Ets public , Minist, Synd mixt;Chemin de la pièce - site CERN PZ33;01170;01135;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
549346;0010220097;1;Orange service fixe;46.2913889;5.9830556;4.0;Bâtiment;Particulier;Restaurant Le Fiernay - Arrivée télécabine du Fiernay;01170;01135;01;FH ABI
2160563;0010220128 | 0012290119;2;Orange | Orange service fixe;45.8522222;5.7883333;19.0;Immeuble;Société HLM;Résidence Les Crêts - 7 rue de Lorette;01350;01138;01;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
46172;0010220075;1;Orange service fixe;45.8833333;5.7591667;12.0;Pylône autostable;EDF ou GDF;LE GRAND COLOMBIER;01350;01138;01;FH
620711;0012290059;1;Orange;46.2672222;5.1077778;42.0;Pylône autostable;TOTEM;La Chevinière - chem rural de chevigny;01310;01140;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2362548;0010220144 | 0012290402;2;Orange | Orange service fixe;45.8175;5.6655556;36.0;Pylône autostable;ATC FRANCE;Chemin du Chatelard;01300;01141;01;FH | LTE 700 | LTE 800 | UMTS 900
2086762;0012290313;1;Orange;45.8544444;5.0883333;27.0;Pylône autostable;TOTEM;Les Gutonnes - Chemin rural Monteleger;01120;01142;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
753419;0012290011;1;Orange;45.8494444;5.0655556;27.0;Pylône autostable;TOTEM;r des Chartignieres;01120;01142;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2038049;0012290343;1;Orange;46.3430556;6.1383333;25.4;Pylône autostable;ATC FRANCE;105 Rue du Galet de Gargantua;01220;01143;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
519817;0012290034;1;Orange;46.3572222;6.1383333;46.0;Immeuble;Etablissement de soins;AV DES THERMES - Grand Hôtel;01220;01143;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
753427;0012290183;1;Orange;46.3688889;6.1616667;28.0;Pylône autostable;HIVORY;Neproz - chem. des Etangs - La Châtaigneraie;01220;01143;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
753502;0012290081;1;Orange;46.3566667;6.1175;24.0;Pylône autostable;TOTEM;Mont Mussi - Chem de la Ferme;01220;01143;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
71495;0012290120;1;Orange;46.0711111;5.2047222;20.0;Pylône tubulaire;TOTEM;r des écoles;01240;01145;01;GSM 900 | LTE 1800 | LTE 800 | UMTS 900
737590;0012290115;1;Orange;46.4291667;5.2713889;41.7;Pylône autostable;ATC FRANCE;LESCHAUX;01270;01147;01;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
586659;0012290229;1;Orange;46.3088889;5.6558333;27.9;Pylône autostable;TOTEM;MACHURAN - HAMEAU DE VOUA;01590;01148;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
716181;0012290231;1;Orange;46.0705556;5.3202778;45.0;Pylône autostable;Sociétés d'Autoroutes;chem de Balivel - Prés A40 sens Macon Geneve - PK 146.3;01160;01151;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1708105;0012290335;1;Orange;46.3041667;6.0358333;21.0;Bâtiment;Ets public , Minist, Synd mixt;Champs de Raies - ROUTE DE LA VIE CHENAILLE - CERN - LHC4 - Bât 2455;01170;01153;01;LTE 800
753409;0012290175;1;Orange;46.3033333;6.0469444;30.0;Pylône autostable;TOTEM;Bois de Chenaz - rte de la vie Chenaille;01170;01153;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
595038;0012290314;1;Orange;45.9644444;5.5055556;27.0;Pylône autostable;Conseil Départemental;Sur Fontaine - D102;01230;01155;01;LTE 700 | LTE 800 | UMTS 900
631671;0012290268;1;Orange;46.0116667;4.7647222;20.0;Pylône autostable;HIVORY;Au Quignard - vc n°31 - Bassin de rétention;01480;01157;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2993203;0012290485;1;Orange;46.1608333;5.9091667;24.2;Pylône autostable;TOTEM;La Craz Farges - Route D884;01550;01158;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800
1535313;0012290317;1;Orange;46.3327778;4.8927778;15.0;Immeuble;Société HLM;395 r du poux;01570;01159;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
1624519;0012290107;1;Orange;46.2572222;6.1166667;30.0;Immeuble;Société HLM;7 AV DES ALPES;01210;01160;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1751912;0012290174;1;Orange;46.2580556;6.1127778;16.8;Immeuble;Copropriété, Syndic, SCI;Les Hautains - 27 av du jura - Résidence le brevent;01210;01160;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
753423;0012290181;1;Orange;46.2422222;6.0958333;34.7;Pylône autostable;TOTEM;chem du bois candide - CERN - Puits n° 8;01210;01160;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2284590;0012290385;1;Orange;46.3675;5.1736111;44.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Route de la Grange Neuve;01340;01163;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
785595;0012290281;1;Orange;45.9838889;4.7766667;25.0;Pylône autostable;TOTEM;Au Pardy - Chem de Plumeret - Prés de D904;01480;01166;01;5G NR 2100 | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2192732;0012290365;1;Orange;46.3236111;6.0822222;25.4;Pylône autostable;TOTEM;1034 Rue de Mourex;01170;01173;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
444371;0012290217;1;Orange;46.3375;6.0672222;29.0;Immeuble;Société HLM;75 R DE DERDE;01170;01173;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
460172;0010220007 | 0012290032;2;Orange | Orange service fixe;46.3330556;6.0588889;32.0;Pylône autostable;TOTEM;R des Acacias - Central téléphonique;01170;01173;01;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2391207;0012290421;1;Orange;46.2194444;5.7661111;42.6;Pylône autostable;Conseil Régional;PRE MICHY;01130;01174;01;LTE 700 | LTE 800 | UMTS 900
2425396;0010220140 | 0012290417;2;Orange | Orange service fixe;46.2108333;5.4388889;15.0;Pylône autostable;TDF;Les Chaplanes - route de racouze;01250;01177;01;FH | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
753400;0010220118 | 0012290162;2;Orange | Orange service fixe;46.2058333;5.4205556;34.0;Pylône autostable;TDF;Condamine - Pylône TDF;01250;01177;01;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 800 | UMTS 900
855427;0010220110 | 0012290286;2;Orange | Orange service fixe;46.1833333;5.4233333;25.0;Pylône autostable;TOTEM;Perma - chem sur peroy;01250;01177;01;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1593209;0012290320;1;Orange;46.2425;4.8511111;24.5;Pylône autostable;TOTEM;Les Grandes Verchères - Chemin d'exploitation;01290;01179;01;LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
575613;0012290254;1;Orange;46.2583333;4.8302778;37.0;Pylône autostable;HIVORY;Terre du Bois - Les Grandes Raies - chem rural pierre torrion;01290;01179;01;LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
3169082;0012290496;1;Orange;46.3377778;6.0977778;36.0;Pylône autostable;TOTEM;Chemin sous la roche;01220;01180;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800
501180;0012290047;1;Orange;46.3355556;6.1175;32.0;Pylône autostable;TOTEM;Marais de Faizin - Z.A. DE LA GROUILLE - près D 15;01220;01180;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1684091;0012290208;1;Orange;46.2322222;5.6219444;20.0;Pylône autostable;TOTEM;406 r H Picquet - Transports Perrier;01100;01181;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2677136;0012290451;1;Orange;46.1047222;4.7816667;30.0;Pylône tubulaire;ORANGE;Stade Paul Melinon - Rue du Centre - CHEMAIN DE FERRARY;01090;01183;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
517109;0010220130 | 0012290241;2;Orange | Orange service fixe;46.1391667;5.4261111;28.0;Pylône autostable;TOTEM;Bus Davard - Route de Chambod;01250;01184;01;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
1543076;0010220108 | 0012290338;2;Orange | Orange service fixe;45.9252778;5.5383333;25.0;Pylône autostable;TOTEM;La Chappe Fougère;01110;01185;01;FH | LTE 700 | LTE 800 | UMTS 900
2463681;0012290429;1;Orange;45.9830556;5.6294444;30.4;Pylône autostable;Conseil Régional;DOMAINE DE LA PRAILLE - PROCHE TELESKI DE LA PRAILLE;01110;01185;01;LTE 700 | LTE 800 | UMTS 900
2862807;0012290470;1;Orange;45.8961111;5.595;44.9;Pylône autostable;FREE-MOBILE;LA CLAITA - ROUTE DU CHAMP;01110;01185;01;LTE 700 | LTE 800 | UMTS 900
45997;0010220047;1;Orange service fixe;45.9013889;5.5319444;4.0;Bâtiment;ORANGE Services Fixes;LE BOURG;01110;01185;01;FH
46041;0010220049;1;Orange service fixe;45.9286111;5.5536111;13.0;Pylône tubulaire;ORANGE Services Fixes;LES CERARGES;01110;01185;01;FH
564122;0010220125 | 0012290350;2;Orange | Orange service fixe;45.9622222;5.6208333;43.0;Pylône autostable;TDF;Au Boujon - COTE AUBERT;01110;01185;01;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
68478;0010220050;1;Orange service fixe;45.9325;5.5716667;15.0;Pylône autostable;TOTEM;DERGIT MICHAUD;01110;01185;01;FH
691775;0010220005 | 0012290201;2;Orange | Orange service fixe;45.9791667;5.6088889;38.0;Pylône autostable;TOTEM;BELLIGNEU - CIMETIERE DE HAUTEVILLE;01110;01185;01;FH | 5G NR 3500 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
762218;0010220006;1;Orange service fixe;45.9547222;5.6283333;55.0;Tour hertzienne;TDF;Planachat - RTE DES TELESKIS;01110;01185;01;FH
834113;0010220109;1;Orange service fixe;45.8952778;5.5980556;9.0;Pylône tubulaire;TOTEM;Terre du Biolay;01110;01185;01;FH
1636706;0012290322;1;Orange;46.025;5.6563889;24.4;Pylône autostable;Conseil Départemental;La Bataillère - VC n°3 de la Bataillère;01260;01187;01;LTE 700 | LTE 800 | UMTS 900
2291514;0012290409;1;Orange;46.0013889;5.6991667;33.0;Pylône autostable;Conseil Régional;CHEMIN D'HOTONNES;01260;01187;01;LTE 700 | LTE 800 | UMTS 900
2474359;0012290423;1;Orange;45.9975;5.6933333;31.5;Monument religieux;Commune, communauté de commune;Rue de la Croix - Eglise de Haut-Valromey;01260;01187;01;LTE 2600 | UMTS 2100
2619875;0012290456;1;Orange;46.0905556;5.7030556;42.6;Pylône autostable;Conseil Régional;COMBE DE LA VEZERONCE - CHEMIN FORESTIER - PROCHE CHEMIN DE LA VEZERONCE;01260;01187;01;LTE 700 | LTE 800 | UMTS 900
2620658;0012290454;1;Orange;46.0744444;5.6738889;32.6;Pylône autostable;Conseil Régional;LES RÉAS - CHEMIN DU NERBIER;01260;01187;01;LTE 700 | LTE 800 | UMTS 900
1055158;0012290304;1;Orange;46.1944444;4.8636111;40.0;Pylône autostable;TOTEM;Grange de Ville - Voie communale n°21;01140;01188;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1745145;0010220162 | 0012290218;2;Orange | Orange service fixe;46.06;5.7947222;44.0;Pylône autostable;TOTEM;Les Roulettes - Chem rural n°8;01200;01189;01;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
341948;0012290297;1;Orange;45.7902778;5.5708333;20.7;Pylône autostable;Conseil Départemental;La perche;01680;01190;01;LTE 700 | LTE 800 | UMTS 900
2414548;0010220152;1;Orange service fixe;46.2244444;5.5566667;10.0;Pylône autostable;ORANGE Services Fixes;Les Pélarets - Impasse de la Chapelle - D 18;01580;01192;01;FH
2414706;0010220151 | 0012290386;2;Orange | Orange service fixe;46.2141667;5.5727778;24.0;Pylône autostable;TOTEM;La Plaine - Hameau de Cessiat - Rue de Savoie;01580;01192;01;FH | 5G NR 3500 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
645387;0012290057;1;Orange;46.2069444;5.5516667;24.0;Pylône autostable;TOTEM;Mont Feriat - Z.I. de la Plaine;01580;01192;01;GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
1437158;0012290336;1;Orange;45.9797222;4.7638889;30.0;Pylône autostable;HIVORY;411 rue de l'Industrie;01480;01194;01;LTE 1800 | LTE 2100 | LTE 2600
2560934;0012290134;1;Orange;45.9844444;4.7577778;31.0;Immeuble;Copropriété, Syndic, SCI;167 PL DE LIMELETTE;01480;01194;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2210045;0012290371;1;Orange;46.3697222;5.1244444;25.0;Pylône autostable;ATC FRANCE;Toulon (station d'épuration);01340;01196;01;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
2471012;0012290422;1;Orange;46.0375;5.3955556;41.0;Pylône autostable;ON TOWER FRANCE;Grand Champ - ROUTE DE NEUVILLE - PROCHE STATION EPURATION;01640;01199;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2556396;0010220165 | 0012290432;2;Orange | Orange service fixe;46.0461111;5.4333333;40.0;Pylône autostable;ORANGE;Les Paloux - Voie communale n°9 de Jujurieux Viellard;01640;01199;01;FH | LTE 700 | LTE 800 | UMTS 900
2612356;0012290457;1;Orange;46.0569444;5.4355556;30.0;Pylône autostable;PHOENIX FRANCE INFRASTRUCTURES;AU BURY - CHEMIN D'EXPLOITATION - PROCHE RUE DE LA GRANDE FONTAINE;01640;01199;01;LTE 700 | LTE 800 | UMTS 900
753844;0012290204;1;Orange;45.8988889;5.3466667;31.0;Bâtiment;Société HLM;Allée des Tours - Tour Montferrand 1;01150;01202;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
836841;0012290285;1;Orange;45.9111111;5.3375;25.0;Pylône tubulaire;TOTEM;Blossieu - D.778 - ZA du Blossieu;01150;01202;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
494660;0012290316;1;Orange;46.2555556;4.8958333;28.0;Pylône autostable;ATC FRANCE;Près de Lais - Au Petit Balloux - ZI de Laiz;01290;01203;01;5G NR 3500 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2352817;0010220139 | 0012290392;2;Orange | Orange service fixe;46.1575;5.6605556;6.0;Mât métallique;TOTEM;Le Peney - RD 55d - Tunnel de Peney;01130;01204;01;FH | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2840104;0012290474;1;Orange;46.1427778;5.6797222;44.9;Pylône autostable;FREE-MOBILE;SENECHE - D55C;01130;01204;01;LTE 700 | LTE 800 | UMTS 900
495059;0012290222;1;Orange;46.1288889;5.7325;38.0;Pylône autostable;TDF;MERLOGNE - CRET DE BEAUREGARD - STATION TDF;01130;01204;01;LTE 700 | LTE 800 | UMTS 900
552374;0012290017;1;Orange;46.1619444;5.7236111;44.0;Pylône autostable;TDF;La Roche - PRES DE LA BATTEUSE - DIRECTION PIERRE BLANCHE;01130;01204;01;GSM 900 | LTE 700 | LTE 800 | UMTS 900
3295948;0010220190;1;Orange service fixe;45.9855556;4.9725;36.4;Pylône autostable;FREE-MOBILE;Gravier - D904 - Route de villefranche;01330;01207;01;FH
2430769;0010220184 | 0012290446;2;Orange | Orange service fixe;46.1155556;5.8811111;25.0;Pylône autostable;BOUYGUES;15 RTE DU FORT;01200;01209;01;FH | LTE 1800 | LTE 700 | LTE 800
71389;0012290056;1;Orange;46.0994444;5.88;16.0;Mât;TOTEM;Arnières - N.206 - Chem du Credo;01200;01209;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
753500;0010220011 | 0012290114;2;Orange | Orange service fixe;46.3030556;5.9402778;25.0;Pylône autostable;TOTEM;En Chapellon - Le Bourg du Village;01410;01210;01;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
3069313;0012290196;1;Orange;46.1161111;5.1919444;25.0;Pylône autostable;TOTEM;LA VIERGE - Chemin des Frênes;01240;01211;01;GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2385935;0010220153 | 0012290410;2;Orange | Orange service fixe;46.43;5.1658333;36.0;Pylône autostable;ATC FRANCE;GRAND CLOS - Voie Communale;01560;01212;01;FH | LTE 700 | LTE 800 | UMTS 900
631677;0012290267;1;Orange;45.9311111;5.2866667;20.0;Pylône tubulaire;TOTEM;Les Granges - N. 84;01150;01213;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1789113;0010220129 | 0012290416;2;Orange | Orange service fixe;46.1825;5.4672222;25.5;Pylône autostable;TDF;Mont Balvay - STATION TDF BOLOZON;01450;01214;01;FH | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2544931;0010220174 | 0012290431;2;Orange | Orange service fixe;46.1566667;5.4866667;30.0;Pylône autostable;ORANGE;Sur la Côte;01450;01214;01;FH | LTE 700 | LTE 800 | UMTS 900
2986931;0012290490;1;Orange;46.0241667;5.7905556;42.5;Pylône autostable;CELLNEX;LA BOTTIERE - LIEU-DIT LA BOTTIERE;01420;01215;01;LTE 700 | LTE 800 | UMTS 900
2967056;0012290482;1;Orange;45.7488889;5.5258333;30.0;Pylône autostable;TOTEM;Champoton - Rue de la Guillotière;01680;01216;01;LTE 700 | LTE 800 | UMTS 900
2988244;0012290484;1;Orange;45.7772222;5.1944444;39.5;Pylône autostable;ORANGE;En-Mochant - Chemin de l'Epine;01360;01224;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
753491;0012290113;1;Orange;45.7794444;5.2119444;30.0;Pylône tubulaire;TOTEM;r du stade - ctre sportif;01360;01224;01;LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2195294;0010220131 | 0012290363;2;Orange | Orange service fixe;45.7805556;5.7311111;21.0;Pylône autostable;ATC FRANCE;Savillieu - D 37G;01300;01227;01;FH | LTE 700 | LTE 800 | UMTS 900
832487;0010220137 | 0012290375;2;Orange | Orange service fixe;46.1313889;5.5208333;37.5;Pylône autostable;CELLNEX;EN POMARET;01430;01228;01;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1815593;0012290273;1;Orange;46.3630556;4.8894444;29.8;Pylône autostable;TOTEM;AU SUD DE CHASSAGNE;01570;01231;01;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2845156;0012290406;1;Orange;46.3438889;5.2619444;37.5;Pylône autostable;ATC FRANCE;En Margillat - Proche rue de l égalité;01851;01232;01;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
